epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,3437.19,0.63989,1.70122,0.34444,0.88475,0.98097,0.97952,0.98721,0.78521,0.93323,0.93254,0.93419,0.5257,0.73298,2.15054,0.35148,0.83338,0.000161389,0.000161389,0.000161389
126,3463.23,0.64316,1.6543,0.34958,0.88519,0.97591,0.97789,0.98567,0.78227,0.93229,0.93172,0.93045,0.5299,0.73642,2.12595,0.35686,0.83458,0.000157786,0.000157786,0.000157786
127,3489.62,0.62974,1.6624,0.34536,0.88355,0.97854,0.97851,0.98814,0.78286,0.92662,0.92649,0.92515,0.51667,0.7364,2.16008,0.35642,0.83354,0.000154206,0.000154206,0.000154206
128,3515.55,0.62828,1.64839,0.34009,0.8789,0.97159,0.97459,0.98805,0.78091,0.92128,0.92518,0.92409,0.519,0.73984,2.20115,0.35564,0.83307,0.00015065,0.00015065,0.00015065
129,3541.65,0.63631,1.67231,0.34125,0.88475,0.97938,0.97777,0.98671,0.78153,0.92869,0.9303,0.93093,0.52791,0.73299,2.15704,0.35267,0.83137,0.00014712,0.00014712,0.00014712
130,3568.5,0.62916,1.604,0.34004,0.87767,0.98066,0.97806,0.98775,0.78533,0.92919,0.92981,0.93034,0.52802,0.73875,2.17191,0.35179,0.8323,0.000143615,0.000143615,0.000143615
131,3594.75,0.64072,1.64367,0.34874,0.88456,0.9787,0.98189,0.98818,0.78451,0.93138,0.93351,0.93247,0.51827,0.73259,2.14312,0.3493,0.83058,0.000140137,0.000140137,0.000140137
132,3621.8,0.62293,1.62725,0.34302,0.88152,0.97812,0.97925,0.98735,0.78597,0.93423,0.93276,0.93097,0.52087,0.7326,2.16334,0.35023,0.83247,0.000136687,0.000136687,0.000136687
133,3648.43,0.62806,1.60866,0.33777,0.87805,0.97727,0.97742,0.98718,0.78508,0.92332,0.92397,0.9246,0.51316,0.73261,2.18056,0.34964,0.83267,0.000133266,0.000133266,0.000133266
134,3675.52,0.62936,1.60104,0.33937,0.88168,0.97953,0.98012,0.98775,0.7837,0.92569,0.92635,0.91925,0.51889,0.72854,2.13867,0.34526,0.83121,0.000129874,0.000129874,0.000129874
135,3701.79,0.62377,1.60347,0.33595,0.88083,0.97328,0.98096,0.98822,0.78755,0.92956,0.92819,0.92876,0.52149,0.72552,2.18404,0.34723,0.83027,0.000126512,0.000126512,0.000126512
136,3728.39,0.62029,1.62146,0.33514,0.87957,0.96903,0.98237,0.98897,0.78732,0.92256,0.92758,0.92942,0.52377,0.72859,2.17084,0.35478,0.83272,0.000123182,0.000123182,0.000123182
137,3755.15,0.62576,1.61414,0.33846,0.88315,0.98106,0.97716,0.98811,0.78712,0.93249,0.93004,0.93213,0.53081,0.72974,2.16772,0.35005,0.8333,0.000119883,0.000119883,0.000119883
138,3785.25,0.61884,1.59785,0.33109,0.87694,0.97872,0.97765,0.98647,0.78832,0.92915,0.92879,0.92575,0.5286,0.72892,2.16252,0.34558,0.83732,0.000116617,0.000116617,0.000116617
139,3811.23,0.61952,1.60382,0.33671,0.87814,0.98057,0.97882,0.98678,0.79043,0.93088,0.928,0.93021,0.52887,0.72509,2.16319,0.34394,0.83349,0.000113384,0.000113384,0.000113384
140,3841.38,0.62765,1.5846,0.33431,0.88137,0.97129,0.97987,0.98589,0.78485,0.92429,0.93259,0.92914,0.52277,0.7291,2.16561,0.34611,0.83561,0.000110186,0.000110186,0.000110186
141,3867.28,0.62609,1.59712,0.33598,0.88269,0.98003,0.98178,0.98737,0.788,0.93265,0.93163,0.93153,0.52931,0.73037,2.15131,0.34209,0.83438,0.000107023,0.000107023,0.000107023
142,3893.66,0.61899,1.59222,0.33199,0.87954,0.97992,0.98368,0.98679,0.7892,0.92811,0.93185,0.92923,0.51993,0.73497,2.19874,0.34468,0.83598,0.000103896,0.000103896,0.000103896
143,3919.63,0.62469,1.57799,0.33656,0.87757,0.98101,0.97842,0.98711,0.79083,0.9281,0.92794,0.92605,0.52262,0.72682,2.15138,0.33879,0.83409,0.000100806,0.000100806,0.000100806
144,3945.97,0.62353,1.5698,0.33644,0.88089,0.98191,0.98053,0.98786,0.79243,0.93659,0.93477,0.93316,0.52806,0.72162,2.19454,0.34257,0.83259,9.77524e-05,9.77524e-05,9.77524e-05
145,3975.61,0.61624,1.54833,0.32969,0.87728,0.98209,0.97771,0.98596,0.78652,0.93597,0.93249,0.93457,0.53261,0.72872,2.19632,0.34452,0.83428,9.47376e-05,9.47376e-05,9.47376e-05
146,4002.05,0.61738,1.56139,0.33234,0.87647,0.98278,0.97557,0.98657,0.78723,0.92801,0.9268,0.92572,0.52505,0.73012,2.18622,0.34401,0.83193,9.17616e-05,9.17616e-05,9.17616e-05
147,4027.94,0.61621,1.56376,0.33104,0.87496,0.98205,0.97902,0.98673,0.78972,0.9329,0.93093,0.93157,0.53079,0.72003,2.18293,0.34071,0.82891,8.88253e-05,8.88253e-05,8.88253e-05
148,4054.03,0.62042,1.53889,0.32986,0.87318,0.98039,0.97932,0.98755,0.79011,0.93273,0.93228,0.92953,0.53082,0.72253,2.23794,0.34063,0.82874,8.59294e-05,8.59294e-05,8.59294e-05
149,4080.46,0.60428,1.55226,0.32468,0.87175,0.97777,0.98085,0.98713,0.792,0.93713,0.93576,0.93637,0.53997,0.71952,2.16095,0.3399,0.82526,8.30746e-05,8.30746e-05,8.30746e-05
150,4110.53,0.61695,1.5301,0.32883,0.87628,0.97719,0.97809,0.98662,0.79187,0.92472,0.931,0.93182,0.53447,0.72426,2.21811,0.33726,0.82888,8.02616e-05,8.02616e-05,8.02616e-05
151,4136.59,0.61406,1.55914,0.3296,0.87452,0.97657,0.98292,0.98764,0.79253,0.92856,0.93262,0.93075,0.53072,0.72293,2.18522,0.33916,0.83095,7.74911e-05,7.74911e-05,7.74911e-05
152,4163.39,0.59865,1.50608,0.32022,0.86942,0.981,0.97921,0.98713,0.79022,0.93094,0.92962,0.93002,0.53122,0.72463,2.20898,0.34139,0.8306,7.47637e-05,7.47637e-05,7.47637e-05
153,4189.58,0.59223,1.51538,0.31975,0.87,0.97718,0.9816,0.988,0.7929,0.9296,0.93614,0.9353,0.53816,0.7237,2.20286,0.34066,0.82899,7.20803e-05,7.20803e-05,7.20803e-05
154,4215.65,0.60291,1.51997,0.32488,0.87203,0.97938,0.97999,0.98724,0.79436,0.93461,0.93615,0.93618,0.53559,0.72322,2.21146,0.34194,0.82955,6.94413e-05,6.94413e-05,6.94413e-05
155,4242.23,0.60332,1.5253,0.32217,0.87216,0.9764,0.97834,0.98572,0.78985,0.92653,0.9287,0.92994,0.53468,0.72146,2.18635,0.34289,0.82836,6.68475e-05,6.68475e-05,6.68475e-05
156,4268.4,0.60499,1.50783,0.32087,0.86966,0.98043,0.97954,0.9872,0.79252,0.92894,0.92899,0.92877,0.53375,0.71795,2.22777,0.33594,0.82816,6.42995e-05,6.42995e-05,6.42995e-05
157,4294.89,0.60655,1.5071,0.32108,0.87575,0.98128,0.97899,0.98787,0.79227,0.9366,0.93474,0.93982,0.53541,0.72212,2.19231,0.33803,0.82939,6.1798e-05,6.1798e-05,6.1798e-05
158,4321.98,0.59798,1.51172,0.31956,0.87162,0.98277,0.97837,0.98785,0.79508,0.93373,0.93001,0.92828,0.53784,0.71402,2.19959,0.33638,0.82856,5.93435e-05,5.93435e-05,5.93435e-05
159,4351.74,0.5982,1.50121,0.31858,0.87296,0.98039,0.97981,0.98787,0.79348,0.93084,0.92795,0.92582,0.53704,0.71834,2.18442,0.33358,0.82917,5.69366e-05,5.69366e-05,5.69366e-05
160,4378.2,0.6034,1.49952,0.31986,0.8724,0.98005,0.9785,0.98802,0.79346,0.93638,0.93549,0.93735,0.54032,0.71926,2.24007,0.33571,0.82886,5.4578e-05,5.4578e-05,5.4578e-05
161,4407.64,0.6005,1.47923,0.31676,0.87356,0.98024,0.97858,0.98764,0.79529,0.92948,0.92993,0.93181,0.53898,0.71817,2.23062,0.33497,0.82802,5.22683e-05,5.22683e-05,5.22683e-05
162,4434.14,0.5939,1.51107,0.31581,0.86893,0.97814,0.98249,0.98867,0.79539,0.93046,0.93432,0.93565,0.53709,0.71642,2.20331,0.33473,0.82856,5.00079e-05,5.00079e-05,5.00079e-05
163,4461.28,0.59608,1.47609,0.31369,0.87383,0.98028,0.97778,0.98774,0.79493,0.93304,0.92933,0.93193,0.53916,0.71679,2.19043,0.33485,0.829,4.77976e-05,4.77976e-05,4.77976e-05
164,4488.55,0.59393,1.48599,0.31589,0.87234,0.97976,0.97836,0.98772,0.79383,0.92822,0.93356,0.93538,0.54261,0.71834,2.23272,0.33564,0.82915,4.56377e-05,4.56377e-05,4.56377e-05
165,4518.01,0.59833,1.50642,0.31954,0.87255,0.98079,0.97841,0.98749,0.7938,0.92749,0.93193,0.93175,0.53811,0.71558,2.20343,0.33477,0.82858,4.35288e-05,4.35288e-05,4.35288e-05
166,4544.42,0.59658,1.48957,0.31474,0.87798,0.98001,0.97776,0.98682,0.79395,0.93201,0.93146,0.93405,0.54022,0.71423,2.21854,0.33596,0.82861,4.14716e-05,4.14716e-05,4.14716e-05
167,4569.86,0.59449,1.49286,0.31335,0.8726,0.97954,0.97877,0.9874,0.79457,0.93337,0.93355,0.9355,0.54072,0.71754,2.20959,0.33696,0.8286,3.94663e-05,3.94663e-05,3.94663e-05
168,4595.53,0.59233,1.46012,0.31103,0.86857,0.98111,0.9776,0.98769,0.79512,0.93371,0.93115,0.93306,0.54207,0.71227,2.21415,0.33235,0.82773,3.75137e-05,3.75137e-05,3.75137e-05
169,4624.4,0.591,1.46526,0.31422,0.87092,0.98108,0.97897,0.98829,0.79711,0.92733,0.93129,0.93282,0.54149,0.71079,2.22338,0.32941,0.82713,3.56141e-05,3.56141e-05,3.56141e-05
170,4654.12,0.58902,1.47089,0.3135,0.86791,0.98074,0.97829,0.98801,0.79732,0.93346,0.9319,0.93512,0.53841,0.71189,2.21019,0.33338,0.82756,3.3768e-05,3.3768e-05,3.3768e-05
171,4680.79,0.59215,1.45716,0.31002,0.86989,0.98153,0.97837,0.98781,0.79758,0.93075,0.93269,0.93572,0.53706,0.71318,2.20598,0.3291,0.82825,3.19759e-05,3.19759e-05,3.19759e-05
172,4707.34,0.58228,1.45624,0.30966,0.86685,0.98073,0.97976,0.98868,0.79762,0.93243,0.93117,0.93417,0.53846,0.71198,2.22111,0.32951,0.82894,3.02382e-05,3.02382e-05,3.02382e-05
173,4733.43,0.58738,1.46693,0.31289,0.86963,0.9806,0.97969,0.98823,0.7971,0.93391,0.9346,0.93906,0.54079,0.71072,2.21073,0.33292,0.8279,2.85553e-05,2.85553e-05,2.85553e-05
174,4759.44,0.599,1.4812,0.31898,0.86896,0.98083,0.97906,0.98823,0.797,0.93246,0.93216,0.9356,0.53898,0.71108,2.21109,0.331,0.82778,2.69277e-05,2.69277e-05,2.69277e-05
175,4786.06,0.5818,1.43723,0.30944,0.86607,0.9807,0.97937,0.98845,0.7977,0.92952,0.93258,0.93419,0.54283,0.70853,2.22045,0.33131,0.8272,2.53557e-05,2.53557e-05,2.53557e-05
176,4815.9,0.58768,1.45735,0.31158,0.87207,0.98037,0.97784,0.9879,0.79624,0.93115,0.92934,0.93314,0.53884,0.71144,2.24381,0.33105,0.82803,2.38398e-05,2.38398e-05,2.38398e-05
177,4841.87,0.5935,1.43847,0.30997,0.87121,0.98092,0.97802,0.98791,0.79619,0.93429,0.93212,0.93512,0.54623,0.71272,2.23683,0.333,0.8286,2.23803e-05,2.23803e-05,2.23803e-05
178,4873.24,0.5792,1.44127,0.30704,0.86536,0.98044,0.97832,0.98832,0.79551,0.93604,0.93461,0.93937,0.54178,0.71022,2.24126,0.32993,0.82842,2.09776e-05,2.09776e-05,2.09776e-05
179,4899.77,0.58661,1.42518,0.31225,0.86829,0.97938,0.97831,0.98808,0.79857,0.93542,0.93686,0.93897,0.54406,0.70865,2.24425,0.3301,0.82771,1.9632e-05,1.9632e-05,1.9632e-05
180,4929.62,0.57603,1.42047,0.30601,0.86711,0.98015,0.97787,0.98822,0.79864,0.92744,0.92818,0.92876,0.54101,0.70921,2.22888,0.32877,0.82739,1.83439e-05,1.83439e-05,1.83439e-05
181,4956.04,0.58223,1.43827,0.30804,0.8707,0.98128,0.97751,0.98779,0.79748,0.928,0.92936,0.93147,0.54213,0.71252,2.21434,0.32893,0.82807,1.71135e-05,1.71135e-05,1.71135e-05
182,4983.11,0.58308,1.43552,0.30735,0.86842,0.98072,0.97697,0.98767,0.79775,0.93371,0.93633,0.93907,0.54397,0.71298,2.2248,0.32862,0.8285,1.59412e-05,1.59412e-05,1.59412e-05
183,5009.22,0.57571,1.41677,0.30679,0.86667,0.9808,0.97742,0.9874,0.79687,0.93144,0.9338,0.93744,0.54513,0.71053,2.23529,0.32795,0.82807,1.48273e-05,1.48273e-05,1.48273e-05
184,5035.64,0.58155,1.42996,0.30576,0.8694,0.98043,0.9793,0.98807,0.79716,0.92944,0.93073,0.9346,0.54181,0.71267,2.24717,0.32771,0.82809,1.3772e-05,1.3772e-05,1.3772e-05
185,5061.69,0.58699,1.45258,0.30562,0.87002,0.98164,0.97969,0.98839,0.79796,0.93307,0.93462,0.93701,0.54536,0.71053,2.24518,0.3286,0.82794,1.27757e-05,1.27757e-05,1.27757e-05
186,5091.48,0.57624,1.40969,0.3008,0.86682,0.98154,0.97903,0.98839,0.79952,0.93262,0.93175,0.93581,0.54488,0.70941,2.25076,0.32727,0.82761,1.18384e-05,1.18384e-05,1.18384e-05
187,5121.78,0.57995,1.43217,0.30537,0.86648,0.98074,0.97854,0.988,0.80006,0.93345,0.93254,0.93595,0.54535,0.71015,2.23167,0.32757,0.82781,1.09606e-05,1.09606e-05,1.09606e-05
188,5151.41,0.57547,1.43259,0.30965,0.86902,0.98072,0.97902,0.98784,0.7985,0.93379,0.93346,0.93658,0.54449,0.71155,2.23378,0.32662,0.82799,1.01424e-05,1.01424e-05,1.01424e-05
189,5177.61,0.57867,1.41659,0.30727,0.86586,0.98124,0.97973,0.98837,0.79925,0.9341,0.9333,0.93741,0.54687,0.71122,2.23447,0.32755,0.82766,9.38391e-06,9.38391e-06,9.38391e-06
190,5208.2,0.5764,1.41747,0.30448,0.86822,0.98147,0.97953,0.98849,0.79953,0.93672,0.92986,0.93764,0.5488,0.70824,2.23535,0.327,0.82718,8.68544e-06,8.68544e-06,8.68544e-06
191,5238.81,0.61159,1.5004,0.29186,0.84283,0.97775,0.9751,0.9875,0.79459,0.93448,0.92998,0.93722,0.54206,0.71335,2.27691,0.33596,0.8293,8.04714e-06,8.04714e-06,8.04714e-06
192,5265.56,0.60086,1.47961,0.28633,0.84206,0.97838,0.97563,0.98749,0.79448,0.93632,0.93074,0.93889,0.54,0.7139,2.27059,0.33384,0.82953,7.46914e-06,7.46914e-06,7.46914e-06
193,5292.45,0.60214,1.47548,0.28485,0.83868,0.98057,0.97726,0.98773,0.79568,0.93506,0.93095,0.93585,0.53731,0.71393,2.26287,0.33204,0.82887,6.95161e-06,6.95161e-06,6.95161e-06
194,5318.89,0.59578,1.46063,0.28087,0.84217,0.98197,0.97836,0.98813,0.79684,0.93502,0.93063,0.93578,0.53975,0.71297,2.2462,0.33042,0.82855,6.49466e-06,6.49466e-06,6.49466e-06
195,5346.2,0.60253,1.45337,0.28017,0.84455,0.98218,0.97831,0.98833,0.797,0.93497,0.9312,0.93422,0.53988,0.71299,2.24142,0.32984,0.8282,6.09841e-06,6.09841e-06,6.09841e-06
196,5374.13,0.59611,1.4469,0.27868,0.84099,0.98152,0.9776,0.9877,0.79583,0.93591,0.93261,0.937,0.53915,0.7122,2.25395,0.331,0.82814,5.76296e-06,5.76296e-06,5.76296e-06
197,5401.63,0.59975,1.44783,0.27708,0.84141,0.98164,0.97776,0.98743,0.79553,0.93478,0.93157,0.93504,0.54036,0.71153,2.2623,0.33097,0.82807,5.48838e-06,5.48838e-06,5.48838e-06
198,5428.07,0.59738,1.4467,0.27821,0.84107,0.98187,0.97775,0.98739,0.79667,0.93418,0.93007,0.93375,0.54215,0.71133,2.26459,0.33055,0.82773,5.27476e-06,5.27476e-06,5.27476e-06
199,5455.67,0.59521,1.4446,0.27756,0.84044,0.98148,0.97773,0.9876,0.79656,0.93472,0.93032,0.93422,0.54105,0.71232,2.26011,0.33069,0.82765,5.12213e-06,5.12213e-06,5.12213e-06
200,5483.06,0.59401,1.42772,0.27685,0.83908,0.98145,0.97773,0.98757,0.79651,0.93342,0.93006,0.9342,0.54257,0.71233,2.25729,0.33102,0.82799,5.03053e-06,5.03053e-06,5.03053e-06
