epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,3893.75,0.68815,1.88646,0.39332,0.86986,0.98298,0.97355,0.98568,0.77548,0.94029,0.93612,0.94378,0.50561,0.75873,2.1536,0.41113,0.83422,0.000445393,0.000445393,0.000445393
78,3945.16,0.68266,1.8553,0.39534,0.87147,0.98234,0.97982,0.98825,0.77929,0.93161,0.92929,0.93196,0.49681,0.76434,2.17032,0.40938,0.83051,0.000441859,0.000441859,0.000441859
79,3999.26,0.69587,1.87061,0.40213,0.87114,0.98055,0.97432,0.98568,0.7796,0.93523,0.9321,0.93918,0.50777,0.76222,2.18497,0.41192,0.83134,0.000438325,0.000438325,0.000438325
80,4052.91,0.68209,1.83303,0.39103,0.86863,0.98099,0.97877,0.98593,0.77844,0.93245,0.93394,0.93743,0.49226,0.77227,2.11991,0.40167,0.83215,0.00043479,0.00043479,0.00043479
81,4106.04,0.67719,1.87098,0.38984,0.86795,0.98377,0.9781,0.98785,0.78335,0.95129,0.93219,0.95022,0.50595,0.7662,2.10288,0.4078,0.83386,0.000431256,0.000431256,0.000431256
82,4154.85,0.66441,1.8117,0.37992,0.86527,0.98483,0.97921,0.98721,0.77612,0.94613,0.93964,0.94776,0.49957,0.76681,2.17042,0.40226,0.83005,0.000427722,0.000427722,0.000427722
83,4180.03,0.66512,1.83886,0.38921,0.86585,0.9792,0.98012,0.98911,0.77981,0.95087,0.93238,0.95124,0.49974,0.76116,2.19498,0.40296,0.82903,0.000424187,0.000424187,0.000424187
84,4229.82,0.6734,1.82179,0.38407,0.86874,0.97957,0.98012,0.98952,0.77899,0.94377,0.94268,0.95361,0.51185,0.77553,2.16532,0.40264,0.83355,0.000420653,0.000420653,0.000420653
85,4284.2,0.68295,1.86366,0.38954,0.86972,0.98075,0.98045,0.98765,0.77393,0.94639,0.94592,0.94991,0.50767,0.77813,2.19489,0.41121,0.83572,0.000417119,0.000417119,0.000417119
86,4337.87,0.67435,1.85147,0.38662,0.86729,0.98067,0.97933,0.9888,0.78588,0.93835,0.93667,0.93633,0.51835,0.7531,2.16762,0.3962,0.82971,0.000413584,0.000413584,0.000413584
87,4392.33,0.67569,1.83039,0.38432,0.87135,0.98007,0.98041,0.98822,0.78274,0.94777,0.94045,0.95242,0.52103,0.75361,2.12194,0.3945,0.83063,0.00041005,0.00041005,0.00041005
88,4444.42,0.66556,1.86085,0.38739,0.86665,0.98284,0.97621,0.98817,0.78189,0.94345,0.93786,0.94843,0.50569,0.7649,2.17867,0.40792,0.83254,0.000406516,0.000406516,0.000406516
89,4498.55,0.66583,1.81599,0.38471,0.8647,0.9818,0.97795,0.98802,0.7818,0.94119,0.93699,0.94346,0.50539,0.75343,2.19113,0.3911,0.82922,0.000402982,0.000402982,0.000402982
90,4553.09,0.66836,1.84244,0.38066,0.8643,0.98319,0.97537,0.98766,0.77728,0.94153,0.93793,0.94392,0.50285,0.76131,2.19896,0.3927,0.83021,0.000399447,0.000399447,0.000399447
91,4578.99,0.66425,1.80248,0.37977,0.86445,0.9777,0.97838,0.9864,0.77669,0.94046,0.91978,0.93517,0.49859,0.76772,2.21905,0.40685,0.83007,0.000395913,0.000395913,0.000395913
92,4628.91,0.66105,1.76469,0.38085,0.86,0.9838,0.97551,0.98712,0.78593,0.94095,0.93355,0.9439,0.50553,0.75442,2.21595,0.39417,0.82768,0.000392379,0.000392379,0.000392379
93,4675.95,0.66397,1.77575,0.38069,0.86243,0.97709,0.98462,0.98715,0.78779,0.93612,0.94217,0.94265,0.50328,0.74684,2.15162,0.394,0.82684,0.000388844,0.000388844,0.000388844
94,4728.44,0.66721,1.75544,0.38457,0.86135,0.98148,0.97939,0.98817,0.78131,0.94164,0.94014,0.94751,0.50529,0.76388,2.18049,0.39874,0.83016,0.00038531,0.00038531,0.00038531
95,4780.8,0.66751,1.76636,0.38375,0.86221,0.98435,0.97708,0.98708,0.7862,0.94377,0.93407,0.9449,0.51182,0.74839,2.16581,0.39385,0.82836,0.000381776,0.000381776,0.000381776
96,4834.68,0.65303,1.81346,0.37799,0.86463,0.97569,0.97786,0.98416,0.77992,0.93644,0.93813,0.94687,0.50799,0.75956,2.17772,0.39693,0.82958,0.000378242,0.000378242,0.000378242
97,4885.1,0.66946,1.78969,0.38272,0.86407,0.97896,0.97829,0.98732,0.78439,0.9456,0.94093,0.94739,0.50829,0.75194,2.18611,0.39091,0.83056,0.000374707,0.000374707,0.000374707
98,4937.47,0.64918,1.76534,0.37648,0.86375,0.98657,0.97953,0.98879,0.78843,0.93944,0.92978,0.93871,0.50967,0.74885,2.22694,0.39141,0.82902,0.000371173,0.000371173,0.000371173
99,4973.83,0.64915,1.72863,0.37741,0.86376,0.98454,0.9799,0.98813,0.78421,0.93065,0.92299,0.92728,0.49818,0.75353,2.23112,0.39742,0.82819,0.000367639,0.000367639,0.000367639
100,5012.02,0.65606,1.73864,0.36936,0.86225,0.98445,0.9795,0.98746,0.78831,0.9353,0.92969,0.92983,0.51559,0.74876,2.22277,0.3873,0.82921,0.000364104,0.000364104,0.000364104
101,5065.75,0.66526,1.74655,0.38052,0.86174,0.97903,0.9842,0.98772,0.77553,0.94081,0.93264,0.94074,0.49975,0.77529,2.22115,0.39946,0.83356,0.00036057,0.00036057,0.00036057
102,5119.65,0.66191,1.758,0.37343,0.86169,0.98127,0.98152,0.98849,0.78424,0.93319,0.93113,0.93253,0.49149,0.76045,2.24985,0.38671,0.82836,0.000357036,0.000357036,0.000357036
103,5170.02,0.63926,1.70237,0.36785,0.85957,0.98008,0.97886,0.98757,0.78244,0.94425,0.9357,0.94526,0.51044,0.75295,2.22203,0.38856,0.8273,0.000353501,0.000353501,0.000353501
104,5222.79,0.65237,1.68715,0.37095,0.86026,0.98309,0.98002,0.98768,0.78728,0.94285,0.93293,0.94122,0.51206,0.74656,2.22926,0.38651,0.82641,0.000349967,0.000349967,0.000349967
105,5274.68,0.64474,1.70172,0.3682,0.85735,0.98638,0.98046,0.9889,0.78372,0.93191,0.92713,0.92629,0.49876,0.7444,2.20806,0.38276,0.82461,0.000346433,0.000346433,0.000346433
106,5329.17,0.64876,1.73389,0.37286,0.85582,0.98397,0.97708,0.98787,0.78205,0.93836,0.93207,0.93738,0.4997,0.75307,2.16756,0.38759,0.82491,0.000342899,0.000342899,0.000342899
107,5371.32,0.64661,1.70781,0.36773,0.85706,0.98589,0.98177,0.98885,0.78867,0.94377,0.93967,0.94849,0.51395,0.74629,2.20611,0.39086,0.82448,0.000339364,0.000339364,0.000339364
108,5395.42,0.64776,1.73936,0.36965,0.86328,0.98498,0.98233,0.9888,0.78861,0.93864,0.93815,0.94531,0.513,0.73998,2.15097,0.38604,0.82574,0.00033583,0.00033583,0.00033583
109,5449.51,0.63758,1.68966,0.36377,0.85907,0.98615,0.98041,0.98867,0.79052,0.9275,0.9222,0.92737,0.51401,0.74124,2.19193,0.38254,0.82637,0.000332296,0.000332296,0.000332296
110,5502.26,0.64244,1.68768,0.36673,0.85596,0.98155,0.97783,0.98697,0.7855,0.93095,0.92726,0.93761,0.50397,0.7538,2.20397,0.38608,0.8277,0.000328761,0.000328761,0.000328761
111,5556.08,0.64619,1.69058,0.36844,0.86413,0.98105,0.98017,0.9879,0.79031,0.94259,0.93283,0.94361,0.51119,0.75366,2.22179,0.38774,0.82947,0.000325227,0.000325227,0.000325227
112,5608.9,0.64397,1.6756,0.37113,0.86168,0.98184,0.98211,0.98753,0.79016,0.93321,0.92809,0.94288,0.51321,0.75105,2.2451,0.39094,0.82711,0.000321693,0.000321693,0.000321693
113,5660.79,0.64051,1.65355,0.36213,0.8596,0.97964,0.97886,0.98856,0.79233,0.93359,0.92882,0.93357,0.50664,0.73992,2.20299,0.38627,0.82573,0.000318158,0.000318158,0.000318158
114,5714.26,0.63707,1.67449,0.36238,0.85654,0.98246,0.98074,0.98739,0.79001,0.92942,0.92819,0.93583,0.50399,0.74205,2.17364,0.37783,0.82635,0.000314624,0.000314624,0.000314624
115,5768.64,0.63288,1.64372,0.35683,0.85569,0.98117,0.97305,0.98567,0.7833,0.94366,0.9309,0.94224,0.51224,0.74707,2.26983,0.38738,0.82646,0.00031109,0.00031109,0.00031109
116,5794.15,0.6394,1.65708,0.3636,0.86075,0.98325,0.97726,0.9882,0.78917,0.93712,0.92945,0.94048,0.51616,0.74633,2.21747,0.38557,0.82651,0.000307555,0.000307555,0.000307555
117,5845.57,0.62892,1.66951,0.35712,0.85778,0.98444,0.98006,0.98905,0.78663,0.94098,0.93635,0.94657,0.51392,0.7551,2.22091,0.38242,0.83066,0.000304021,0.000304021,0.000304021
118,5896.92,0.63356,1.64148,0.35593,0.85419,0.98429,0.97886,0.98885,0.79178,0.94687,0.9311,0.94421,0.5051,0.74985,2.21801,0.38005,0.82784,0.000300487,0.000300487,0.000300487
119,5950.26,0.63863,1.67493,0.35984,0.85919,0.98453,0.97125,0.98767,0.79191,0.93207,0.91951,0.93346,0.50829,0.7477,2.26493,0.38777,0.82879,0.000296953,0.000296953,0.000296953
